単語,重要度,該当文章
状況,0.27123371548340586,高橋雄一郎や片倉真二をはじめとする浅野文直をヨイショしてきたインテリ暇アノンは今回の件ノータッチ完黙で完璧な自己保身 動画コメやリプで必死に擁護してるのはHanadaとか好きそうな底辺暇アノンばかり、終わったな文直 / 
自分,0.1578384904606375,高橋雄一郎や片倉真二をはじめとする浅野文直をヨイショしてきたインテリ暇アノンは今回の件ノータッチ完黙で完璧な自己保身 動画コメやリプで必死に擁護してるのはHanadaとか好きそうな底辺暇アノンばかり、終わったな文直 / 
言う,0.2562897454476309,高橋雄一郎や片倉真二をはじめとする浅野文直をヨイショしてきたインテリ暇アノンは今回の件ノータッチ完黙で完璧な自己保身 動画コメやリプで必死に擁護してるのはHanadaとか好きそうな底辺暇アノンばかり、終わったな文直 / 
speed,0.287849688277462,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
スピード,0.287849688277462,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
ユウイチロウ,0.24671234231623093,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
保護,0.270776147082744,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
保身,0.2575328796687225,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
刑事,0.2575328796687225,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
告発,0.23756370834055757,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
団体,0.270776147082744,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
物凄い,0.287849688277462,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
経つ,0.287849688277462,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
自分,0.18151119158848672,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
設立,0.287849688277462,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
進む,0.270776147082744,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
青少年,0.287849688277462,おいおい浅野文直マジで最悪だな、自分の保身のためにsioさんの勤務状況とかもバラして「あいつの80万円損したっていうのは嘘だ！」って言ってるよ Colaboがどうしても守りたかった個人情報即バラすやんこいつ、、、 / 
advisory,0.3030627994048343,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
choochoo,0.2630927451906739,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
ごっこ,0.3030627994048343,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
アサノ,0.21633077945652288,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
アドバイザリー,0.3030627994048343,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
チューチュー,0.2630927451906739,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
公金,0.2397117623235984,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
刑事,0.25022526178496457,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
助数詞,0.5004505235699291,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
告発,0.2308227251859621,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
団体,0.2630927451906739,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
居る,0.11861259675292944,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
為る,0.17925741058810188,いつまで経っても刑事告発やら青少年保護団体の設立やらは進まないのに自分の保身だけは物凄いスピードですね😊 まるで雄一郎だな / 
一貫,0.24808649443460745,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
中高,0.22894687687903933,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
低下,0.22894687687903933,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
勘違い,0.24808649443460745,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
得る,0.1962274845556472,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
悪い,0.24808649443460745,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
振り翳す,0.24808649443460745,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
措置,0.24808649443460745,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
有る,0.1348959940884661,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
為る,0.14673969448431715,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
無い,0.11575637653289798,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
男子,0.22894687687903933,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
社会,0.22894687687903933,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
笑い,0.1962274845556472,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
自分,0.1443684746766869,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
良い,0.15297480059571317,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
言う,0.11720892514103873,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
訴訟,0.1962274845556472,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
評価,0.22894687687903933,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
認める,0.1962274845556472,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
限る,0.24808649443460745,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
面白い,0.20483381047467344,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
高校,0.24808649443460745,「私の団体から10万円」「アドバイザリーで10万円」 え？ これって浅野の刑事告発ごっこに公金がチューチューされようとしていた……ってコト⁉️ / 
calpis,0.7071067811865475,これのどこが訴訟もありうるのだろう？笑 高校から筑駒なのに中高一貫男子校と言ったことが「社会的評価を低下」させるものとは到底認められそうにないが 自分を頭が良いと勘違いした頭の悪い奴に限ってすぐ法的措置を振り翳したがるのは面白い / 
カルピス,0.7071067811865475,これのどこが訴訟もありうるのだろう？笑 高校から筑駒なのに中高一貫男子校と言ったことが「社会的評価を低下」させるものとは到底認められそうにないが 自分を頭が良いと勘違いした頭の悪い奴に限ってすぐ法的措置を振り翳したがるのは面白い / 
non,0.22854826328880654,まるでカルピスだな / 
ノン,0.22854826328880654,まるでカルピスだな / 
八つ当たり,0.4067558157953557,まるでカルピスだな / 
売れる,0.4067558157953557,まるでカルピスだな / 
成る,0.2211717741750851,まるでカルピスだな / 
旨い,0.33583990080547693,まるでカルピスだな / 
本業,0.4067558157953557,まるでカルピスだな / 
漫画,0.3531099970370205,まるでカルピスだな / 
行く,0.33583990080547693,まるでカルピスだな / 
replay,0.2082242720824878,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
web,0.2521928855272137,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
ウェブ,0.2521928855272137,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
リプ,0.2082242720824878,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
偏向,0.2521928855272137,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
入る,0.2521928855272137,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
出来る,0.15881753186955738,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
味わう,0.23273646412778784,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
圧倒,0.2521928855272137,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
悲報,0.2521928855272137,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
意識,0.23273646412778784,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
敗北,0.23273646412778784,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
模様,0.23273646412778784,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
無い,0.11767240567664633,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
自分,0.146758098585141,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
調査,0.5043857710544274,売れない漫画家、暇アノンになりがち 本業上手く行ってない八つ当たりなのかね / 
ださい,0.30018838077480925,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
全敗,0.3941376697338763,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
妨害,0.3637303544137044,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
為る,0.11656346181463431,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
監査,0.34215602085435826,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
言う,0.1862110742158041,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
請求,0.30018838077480925,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
走る,0.3941376697338763,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
過ぎる,0.28134139021401433,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
雑魚,0.3637303544137044,【悲報】自分のお気に入り側のリプでしか調査できないウェブ意識偏向調査部さん、垣鍔様の圧倒的偉大さの前にかつてない敗北を味わう模様 / 
asia,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
calpis,0.21630254402543772,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
peninsula,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
アキラ,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
アジア,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
カルピス,0.21630254402543772,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
ニトウ,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
ペニンシュラ,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
中傷,0.18175117878883204,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
反省,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
居る,0.10253243916343713,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
格好,0.24176571143628642,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
為る,0.15495571338012962,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
特定,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
良い,0.16153992577669718,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
見習う,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
誹謗,0.18175117878883204,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
過ぎる,0.18700309318754588,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
顔付き,0.2619769644484213,監査請求全敗した雑魚がこういうコロアキ的妨害に走るのマジでダサ過ぎて好き / 
move,0.29282116607370967,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
ムーブ,0.29282116607370967,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
信者,0.29282116607370967,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
出来る,0.18440304046552514,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
受理,0.27023031467085923,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
思う,0.16453057672817586,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
手前,0.27023031467085923,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
捜査,0.29282116607370967,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
機関,0.29282116607370967,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
笑い,0.4632219982328873,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
言う,0.2766878077120943,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
雑魚,0.27023031467085923,@A_Kakisuba @ROM79528488 晶、カッコ良すぎるだろ…… 仁藤氏のことをペニンシュラ系だの特定アジアの顔つきだのクソみたいな誹謗中傷していたカルピスは晶を見習って反省しろよマジで / 
chicken,0.24673559117439756,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
non,0.2772719585787882,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
チキン,0.24673559117439756,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
ノン,0.2772719585787882,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
公金,0.19515896871711622,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
問題,0.1879220467410999,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
支出,0.24673559117439756,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
有る,0.13416144608891184,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
楽しい,0.24673559117439756,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
活動,0.2141943654773769,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
為る,0.14594065408458542,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
結局,0.2141943654773769,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
連帯,0.4934711823487951,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
遣る,0.18165313978035627,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
野郎,0.24673559117439756,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
齧る,0.24673559117439756,こりゃ捜査機関に「こんなんじゃ受理できませんねー」って言われただけとしか思えないな笑 そんで信者の手前それを言えない雑魚ムーブ笑 / 
demagogie,0.25191417649443276,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
out,0.31849006823079223,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
ばら蒔く,0.293918887461454,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
アウト,0.31849006823079223,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
デマ,0.25191417649443276,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
今年,0.2629628606858634,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
住む,0.31849006823079223,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
大量,0.293918887461454,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
有る,0.17317764297975777,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
言う,0.15047122436270685,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
説明,0.293918887461454,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
部屋,0.31849006823079223,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
間違う,0.293918887461454,@pAOPUPml7kohoYG おーいチキン野郎垣鍔〜！ 結局どこに公金支出の問題があるんだ〜？ 親の脛齧ってやる暇アノン活動は楽しいか〜？？ #暇アノンに連帯します #垣鍔に連帯します / 
demagogie,0.24041815388163815,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
ばら蒔く,0.2805059933417022,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
デマ,0.24041815388163815,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
会計,0.2805059933417022,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
信ずる,0.2638680367007054,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
凄い,0.2638680367007054,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
弁護,0.21087479545511248,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
検査,0.3039558761607695,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
欠ける,0.3039558761607695,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
素養,0.3039558761607695,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
自分,0.1768804316025067,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
誠実,0.3039558761607695,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
遣る,0.22378019724064133,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
開き直る,0.3039558761607695,「3LDKの部屋に3人住んでた、とかであれば当然アウト」というお前の説明何もかも間違ってて草 今年も大量にデマをばら撒く気満々なようで ://./WyfJofCad1 / 
ださい,0.3217344738785824,こいつ会計検査院の時もそうだったけど、自分がデマばら撒いたら開き直るのマジで凄いよな こんなに不誠実で法的素養の欠けるやつが弁護士やってるの信じられないわ / 
