単語,重要度,該当文章
名無し,0.20146712114116738,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
因る,0.18519955205583188,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
弁護,0.13689524576762607,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
御腹,0.20146712114116738,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
時間,0.20765176387242895,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
為る,0.06998557740159633,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
生活,0.18154969499739745,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
睡眠,0.23546135690664982,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
稲葉,0.27953851902620613,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
若い,0.2632709499408707,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
認知,0.19610973992354358,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
起きる,0.22927671417538822,524 名無しさん＠お腹いっぱい。 (ﾜｯﾁｮｲ 2b15-nFH) sage 2023/06/12(月) 13:27:34.36 ID:wsfwOvi90 🥸認知プロファイリングしますね 🥸7時とか8時に起きる生活タイプは弁護士 🥸3時間睡眠は若い奴 🥸よって伊久間、岸本、稲葉の誰かです / 
calpis,0.21409171601160354,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
ねた,0.38869131949957936,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
カルピス,0.21409171601160354,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
一杯,0.30680862428730005,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
今週,0.4316317458674326,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
名無し,0.31108272854838775,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
御腹,0.31108272854838775,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
正体,0.38869131949957936,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
答える,0.36357278030940726,もう答えでてるやん 516 名無しさん＠お腹いっぱい。 (ｵｯﾍﾟｹ Sr05-our2) 2023/06/12(月) 13:17:26.03 ID:GocccYRsr 今週のネタはカルピスの正体かな ://./uYDY2KL4yT / 
calpis,0.20986506938713384,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
そう,0.38101768838423755,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
アカネ,0.2264354384855352,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
カルピス,0.20986506938713384,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
伝聞,0.38101768838423755,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
強い,0.38101768838423755,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
思う,0.20896539499748634,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
有る,0.21264694098522652,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
繋がり,0.39848773187228637,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
良い,0.220755889924202,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
言う,0.17297397306063225,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
話す,0.31430235817278085,カルピス@WhiePapers9は暇空茜さんと強い繋がりがあるそうなので 暇空さんに@WhiePapers9と話したいと言えばいいと思うよ / 
calpis,0.2849080935627878,カルピスの中身は伊久間弁護士の可能性があるらしいので聞いてみては？☺️ @WhiePapers9 ://./zTooB0rHlW / 
カルピス,0.2849080935627878,カルピスの中身は伊久間弁護士の可能性があるらしいので聞いてみては？☺️ @WhiePapers9 ://./zTooB0rHlW / 
ヒサマ,0.4338631529250517,カルピスの中身は伊久間弁護士の可能性があるらしいので聞いてみては？☺️ @WhiePapers9 ://./zTooB0rHlW / 
中身,0.4338631529250517,カルピスの中身は伊久間弁護士の可能性があるらしいので聞いてみては？☺️ @WhiePapers9 ://./zTooB0rHlW / 
弁護,0.2812969402308391,カルピスの中身は伊久間弁護士の可能性があるらしいので聞いてみては？☺️ @WhiePapers9 ://./zTooB0rHlW / 
有る,0.2886846998168138,カルピスの中身は伊久間弁護士の可能性があるらしいので聞いてみては？☺️ @WhiePapers9 ://./zTooB0rHlW / 
聞く,0.4139813944329715,カルピスの中身は伊久間弁護士の可能性があるらしいので聞いてみては？☺️ @WhiePapers9 ://./zTooB0rHlW / 
見る,0.3568373103873504,カルピスの中身は伊久間弁護士の可能性があるらしいので聞いてみては？☺️ @WhiePapers9 ://./zTooB0rHlW / 
calpis,0.3289980216513296,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
イナバ,0.312347537923205,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
カルピス,0.3289980216513296,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
キシモト,0.29865395432085656,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
ヒサマ,0.2505020429479188,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
一緒,0.312347537923205,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
中身,0.2505020429479188,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
弁護,0.4872420558954206,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
思う,0.16379381701902326,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
打ち明ける,0.28803238569405853,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
為る,0.08303165539696696,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
無い,0.14004198155757297,ぶっちゃけ伊久間弁護士も岸本弁護士も稲葉さんも カルピスとだけは一緒にされたくないと思うよ☺️ いやカルピスの中身も弁護士だけどさ☺️ ://./oEjIukf4Yp / 
follow,0.24130334479894194,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
カサイ,0.31593042236788293,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
タカハシ,0.27861688358341247,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
フォロー,0.24130334479894194,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
弁護,0.18367928132117128,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
思う,0.18523974006892613,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
懲戒,0.2941034014097632,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
打つ,0.3750709821104732,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
有識,0.2884316280871419,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
来る,0.2151674602099007,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
為る,0.09390319209326725,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
爆笑,0.35324396115235346,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
相互,0.28330088502069734,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
請求,0.2598668176378672,高橋有識者が「こいつとこいつが相互フォローなんだああああああああ！」って懲戒請求を河西弁護士に打ってきたら大爆笑すると思う🤭 / 
aluminium,0.17357104132685183,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
foil,0.17357104132685183,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
kampaniya,0.13046669311559622,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
アルミホイル,0.17357104132685183,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
カンパ,0.13046669311559622,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
ハラグチ,0.17357104132685183,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
リスペクト,0.19274619175028532,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
公金,0.1511375534400598,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
削る,0.18152944780688932,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
吸い付く,0.19274619175028532,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
居る,0.2495240231778203,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
巻く,0.17357104132685183,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
戦う,0.3022751068801196,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
戦士,0.34714208265370367,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
支配,0.18152944780688932,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
政府,0.38549238350057063,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
救世,0.19274619175028532,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
日々,0.19274619175028532,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
日夜,0.19274619175028532,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
日本,0.14822287125842376,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
有る,0.09687043963311781,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
為る,0.24128076460793432,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
無い,0.0813892875575638,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
生活,0.1251813612166045,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
言う,0.07879758221696985,俺も頭にアルミホイル巻きながら光の戦士としてナニカグループと言われる公金を吸い付くし日本を支配しようとしている闇の政府と日々戦い、生活費削って救世主にカンパしているだけあるので 同じ光の戦士として闇の政府と日夜戦っている原口さんにはリスペクトしかないです😢 / 
アカネ,0.2276928476523529,原口一博さん「DSは存在する」 暇空茜さん「ナニカは存在する」 暇さん…DSと同じ枠でええんか？😓 ://./RKQuESfUu / 
カズヒロ,0.40070055743648186,原口一博さん「DSは存在する」 暇空茜さん「ナニカは存在する」 暇さん…DSと同じ枠でええんか？😓 ://./RKQuESfUu / 
ハラグチ,0.38313350178031347,原口一博さん「DSは存在する」 暇空茜さん「ナニカは存在する」 暇さん…DSと同じ枠でええんか？😓 ://./RKQuESfUu / 
存在,0.7390148696209369,原口一博さん「DSは存在する」 暇空茜さん「ナニカは存在する」 暇さん…DSと同じ枠でええんか？😓 ://./RKQuESfUu / 
為る,0.213037252181694,原口一博さん「DSは存在する」 暇空茜さん「ナニカは存在する」 暇さん…DSと同じ枠でええんか？😓 ://./RKQuESfUu / 
良い,0.22198176022734992,原口一博さん「DSは存在する」 暇空茜さん「ナニカは存在する」 暇さん…DSと同じ枠でええんか？😓 ://./RKQuESfUu / 
anne,0.2685836052658199,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
cow,0.32259244935590464,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
アン,0.2685836052658199,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
カウ,0.32259244935590464,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
信用,0.32259244935590464,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
凄い,0.23731778155428276,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
出来る,0.19403849414298852,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
分かる,0.20778315674079076,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
怪しむ,0.3425255067535529,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
支援,0.28851666266346826,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
最初,0.3425255067535529,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
立憲,0.29747976696943235,暇空さん、「カウアンは信用できない」と怪しむ ↓ 立憲がPENLIGHTを支援 ↓ 最初からわかってた！俺の勘すげぇ！😆 ://./HWTdwf5NAE / 
カズヒロ,0.21935371067372064,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
ハラグチ,0.4194741122228183,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
世界,0.4387074213474413,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
大戦,0.2329076240215886,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
存在,0.20227779932662682,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
居る,0.10050531019906718,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
戦争,0.2329076240215886,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
戦士,0.20973705611140914,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
日本,0.17910723141644738,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
朗報,0.17301257485336174,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
模様,0.15593666350626792,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
為る,0.17493304255707973,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
目覚める,0.2329076240215886,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
真実,0.17033690214505456,【朗報】立憲・原口一博さん「DSは存在します」「DSが退治されないなら第三次世界大戦、核戦争が起きる」「日本はDSの盾にされている」 原口さんも“世界の真実”にたどりつき、光の戦士に“目醒め“た模様 / 
